target,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,rank,log_likelihood_total,log_likelihood_avg,num_words
CC(C)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(C)C)cc3ccccc3c1-2,C[C@@H]1C2=C([C@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CC(C)(C)C(=O)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(=O)C(C)(C)C)cc3ccccc3c1-3,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]1c3<-n(c4c(nc3)CC=CC4)[Ir+]P(c3ccccc3)(->c3ccccc3)[C@H]21,CC(C)(C)C(=O)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(=O)C(C)(C)C)cc3ccccc3c1-2,0,-14.376667976379395,-0.18670997023582458,77
C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P1(C1CCCCC1)->C1CCCCC1,CCC(CC(C)c1cc2cccc3c2<-n(c1)[Rh+]p1(->oc2ccc4ccccc4c2c2c(ccc4ccccc42)o1)N3)c1ccccc1,c1ccc2c(c1)ccc1op3(->oc4ccc5ccccc5c4c12)Nc1cccc2cccn(->c12)[Rh+]3,CC1(C)O[C@@H]2CP(c3ccccc3)(->c3ccccc3)[Rh+]P(c3ccccc3)(->c3ccccc3)C[C@H]2O1,c1ccc(C[C@H]2<-P3(CCC2)CCP2(->[C@H](Cc4ccccc4)CCC2)[Rh+]3)cc1,Cc1ccccc1P1(->c2ccccc2)CCP(c2ccccc2)(->c2ccccc2C)[Rh+]1,0,-9.806222915649414,-0.1343318223953247,73
CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC[C@H]1CCCc2sc(-c4ccccc4)n(->c21)[Ir+]3,CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC[C@H]1CCCc2sc(-c4ccccc4)n(->c21)[Ir+]3,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,CC(C)(C)c1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1cccc(C)<-n1[Ir+]3,CC1(C)Op2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)[Ir+]N2->[C@H]1COC=2c1ccccc1,1,-2.40962815284729,-0.028018932789564133,86
CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccc3ccccc3c1-c1c(ccc3ccccc13)P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,1,-0.4304945766925812,-0.007687403354793787,56
O=C(NCc1ccccc1COp1([Rh+]p2(OCc3ccccc3CNC(=O)c3ccccc3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)c1ccccc1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CCN(CC)p1([Rh+]p2(N(CC)CC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,c1ccc(COp2([Rh+]p3(OCc4ccccc4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)cc1,C[C@@H]1[C@H]2OC(C)(C)O[C@@H]2[C@@H](C)P(c2ccccc2)(->c2ccccc2)[Rh+]P1(c1ccccc1)->c1ccccc1,0,-6.879332065582275,-0.06614742428064346,104
Cc1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,c1ccc(C2=N3->[C@@H](CO2)C(c2ccccc2)(c2ccccc2)Op2(->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o2)[Ir+]3)cc1,CC(C)(C)c1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)OC1)[Ir+]3,0,-6.993969440460205,-0.12058568000793457,58
COc1ccc(-c2cc3c(c4c2op([Ir+]p2(N(C)C)->oc5c(-c6ccc(OC)cc6)cc6c(c5c5c7c(cc(-c8ccc(OC)cc8)c5o2)CCCC7)CCCC6)(N(C)C)->oc2c(-c5ccc(OC)cc5)cc5c(c24)CCCC5)CCCC3)cc1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,C[C@H]1C2=C([C@@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)c2c(-c3ccccc3)nnn21,CC(C)(C)Oc1ccccc1P1(->c2ccccc2)CCP(c2ccccc2)(->c2ccccc2OC(C)(C)C)[Rh+]1,0,-3.5156586170196533,-0.028582589700818062,123
C[C@@H](C1=C([PH](=O)c2ccccc2P([Rh+]P(c2ccccc2)(c2ccccc2[PH](=O)C2=C([C@H](C)N(C)C)[C@H]([Fe]C3C=CC=C3)C=C2)->c2ccccc2)(c2ccccc2)->c2ccccc2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([PH]2(=O)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([P@]2(C)->CP(C(C)(C)C)(->C(C)(C)C)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([O-])c2cccc3c2[C@]2(CC3)CCc3cccc(c31)P(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(->c1cc(C(C)(C)C)cc(C(C)(C)C)c1)[Rh+]2,C[C@@H](C1=C([CP@]2(C)->CP(C(C)(C)C)(->C(C)(C)C)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([PH]2(=O)->c3ccccc3P(c3ccccc3)(->c3ccccc3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,0,-2.037261962890625,-0.01476276759058237,138
C[C@@H]1CC[C@@H](C)<-P12[Ru+2]P(c1ccccc1)(->c1ccccc1)c1ccccc1[C@H]2C.O=C[Cr](C=O)C=O,C[C@@H]1C2=C([C@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]1c3<-n(c4c(nc3)CC=CC4)[Ir+]P(c3ccccc3)(->c3ccccc3)[C@H]21,Cc1ccc2c(c1)P(c1ccccc1)(->c1ccccc1)[Ru+2]P(C1CCCCC1)(->C1CCCCC1)[C@H]2C.O=C[Cr](C=O)C=O,C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)N1Cc1ccccc1,0,-7.421879291534424,-0.10453350841999054,71
C[C@@H](C1=C([PH](=O)c2ccccc2P([Rh+]P(c2ccccc2)(c2ccccc2[PH](=O)C2=C([C@H](C)N(C)C)[C@H]([Fe]C3C=CC=C3)C=C2)->c2ccccc2)(c2ccccc2)->c2ccccc2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([PH]2(=O)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([P@]2(C)->CP(C(C)(C)C)(->C(C)(C)C)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C([PH](=O)c2ccccc2P([Rh+]P(c2ccccc2)(c2ccccc2[PH](=O)C2=C([C@H](C)N(C)C)[C@H]([Fe]C3C=CC=C3)C=C21)(c1ccccc1)->c1ccccc1)(c1ccccc1)->c1ccccc1,C[C@@H](C1=C([PH](=O)c2ccccc2P([Rh+]P(c2ccccc2)(c2ccccc2[PH](=O)C2=C([C@H](C)N(C)C)[C@H]([Fe]C3C=CC=C3)C=C2)->[C@H](C)C2=CC=C[C@H]2[Fe]C2C=CC=C2)->[C@H](C)N(C)C,C[C@@H](C1=C([PH](=O)c2ccccc2P([Rh+]P(c2ccccc2)(c2ccccc2[PH](=O)C2=C([C@H](C)N(C)C)[C@H]([Fe]C3C=CC=C3)C=C2)->[C@H](C)C2=CC([Fe]C3C=CC=C3)C=C21)->[C@H](C)N(C)C,0,-0.6233943104743958,-0.0045173498801887035,138
CC(C)N(C(C)C)p1([Rh+]p2(N(C(C)C)C(C)C)->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o2)c(P(c2ccccc2)c2ccccc2)cc2ccccc23)->oc2c(P(c3ccccc3)c3ccccc3)cc3ccccc3c2c2c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc12,CCN(CC)p12->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o1)c(cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CCN(CC)p1([Rh+]p2(N(CC)CC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN1N(C)p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)[Rh+]p12->oc1ccc3ccccc3c1c1c(ccc3ccccc31)o2,Cc1ccccc1N1N(c2ccccc2C)P(c2ccccc2)(->c2ccccc2)[Rh+]p12->oc1ccc3ccccc3c1c1c(ccc3ccccc31)o2,C[C@H]1c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,0,-4.079110145568848,-0.025654781609773636,159
CC(C)(C)c1cc(C(C)(C)C)cc(P2(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)->c3cccc4c3[C@@]3(CCc5cccc(c53)C3=N(->[C@@H](Cc5ccccc5)CO3)[Ir+]2)CC4)c1,Cc1ccc(P2(->c3ccc(C)cc3)[Ru+2]P(c3ccc(C)cc3)(c3ccc(C)cc3)->c3cccc4c3C3(c5ccccc5-c5cccc2c53)c2ccccc2-4)cc1,c1ccc([C@@H]2CC[C@@H](c3ccccc3)<-P23CCP2(->[C@H](c4ccccc4)CC[C@H]2c2ccccc2)[Co+2]3)cc1,c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,CC1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2P(c2ccccc2)(->c2ccccc2)[Ru+2]P1(C(C)(C)C)->C(C)(C)C,CC(C)[C@H]1CC[C@H](C(C)C)<-P12[Ru+2]P1(->[C@@H](C(C)C)CC[C@@H]1C(C)C)c1ccccc12,0,-1.9228432178497314,-0.018140031024813652,106
c1ccc([C@@H]2CC[C@@H](c3ccccc3)<-P23CCP2(->[C@H](c4ccccc4)CC[C@H]2c2ccccc2)[Ni+2]3)cc1,c1ccc([C@@H]2CC[C@@H](c3ccccc3)<-P23CCP2(->[C@H](c4ccccc4)CC[C@H]2c2ccccc2)[Ni+2]3)cc1,CC(C)(C)P12->C(c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,c1ccc(P2(->c3ccccc3)[Ni+2]P(c3ccccc3)(c3ccccc3)->c3ccc4c(c3-c3c2ccc2c3OCO2)OCO4)cc1,C[C@H]1CC[C@H](C)<-P12[Ni+2]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2C2=N(->[C@@H](C(C)C)CO2)[Ir+]1,1,-0.16959312558174133,-0.0024578713346272707,69
C[C@@H]1Np2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)[Rh+]P(c2ccccc2)(->c2ccccc2)C2=C[C@@H]([Fe]C3C=CC=C3)C=C21,C[C@@H]1Np2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)[Rh+]P(c2ccccc2)(->c2ccccc2)C2=C[C@@H]([Fe]C3C=CC=C3)C=C21,COc1ccc(P2([Rh+]P3(c4ccc(OC)cc4)->Cc4ccc5ccccc5c4-c4c(ccc5ccccc45)C3)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)cc1,c1ccc(P2([Rh+]P3(c4ccccc4)->Cc4ccc5ccccc5c4-c4c(ccc5ccccc45)C3)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)cc1,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,COc1ccccc1P1([Rh+]P2(c3ccccc3OC)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)->Cc2ccc3ccccc3c2-c2c(ccc3ccccc23)C1,1,-1.1103718280792236,-0.012911300174891949,86
CC(C)(C)P12->[C@H](CCC1)[C@@H]1<-P(C(C)(C)C)(CCC1)[Rh+]2,C[C@@H]1[C@H]2OC(C)(C)O[C@@H]2[C@@H](C)P(c2ccccc2)(->c2ccccc2)[Rh+]P1(c1ccccc1)->c1ccccc1,CC(C)(C)P12->[C@H](CCC1)[C@@H]1<-P(C(C)(C)C)(CCC1)[Rh+]2,C[C@H]1CC[C@H](C)<-P12[Rh+]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,CC(C)(C)P12->C(c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,2,-1.1399058103561401,-0.02478056028485298,46
Cc1ccccc1P([Ir+]P(c1cccc(C2=N[C@@H](C(C)(C)C)CO2)c1)(c1ccccc1C)->c1ccccc1C)(c1cccc(C2=N[C@@H](C(C)(C)C)CO2)c1)->c1ccccc1C,Cc1ccccc1P1(c2ccccc2C)->c2cc(COCc3c(F)c(F)cc(F)c3F)ccc2C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,COc1c(C(C)(C)C)cc(-c2<-n3c4c(c(C)c2)CC[C@H]4OP(C(C)(C)C)(->C(C)(C)C)[Ir+]3)cc1C(C)(C)C,c1ccc(-c2sc3c4<-n2[Ir+]P(c2ccccc2)(->c2ccccc2)C[C@H]4CCC3)cc1,CC(C)(C)[C@@H]1[C@@H](C(C)(C)C)N2->C(c3ccccc3P(c3ccccc3)(->c3ccccc3)[Ir+]=2)N1Cc1ccccc1,Cc1ccccc1P1(->c2ccccc2C)OC(C)(C)C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,0,-9.528934478759766,-0.09723402559757233,98
COc1cccc2c1-c1c(OC)cccc1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,c1ccc([C@H]2CC[C@H](c3ccccc3)<-P23CCP2(->[C@@H](c4ccccc4)CC[C@@H]2c2ccccc2)[Rh+]3)cc1,C[C@@H](C1=C(P2(C)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4c(c3-c3c2ccc2c3OCO2)OCO4)cc1,C[C@H]1C[C@H](C)P(c2ccccc2)(->c2ccccc2)[Rh+]P1(c1ccccc1)->c1ccccc1,0,-4.774783611297607,-0.08232385665178299,58
Cc1cc(C(C)(C)C)c2op(OC3C4OC(C)(C)O[C@H]4O[C@@H]3CSc3ccccc3)([Ir+]p3(OC4C5OC(C)(C)O[C@H]5O[C@@H]4CSc4ccccc4)->oc4c(C(C)(C)C)cc(C)c(C)c4c4c(C)c(C)cc(C(C)(C)C)c4o3)->oc3c(C(C)(C)C)cc(C)c(C)c3c2c1C,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1cccc(C)<-n1[Ir+]3,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1<-n(cccc1)[Ir+]3,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](c1ccccc1)c1<-n(cccc1)[Ir+]3,COc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(OC)cc4c2c1)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,C[Si](C)(C)c1cccc2c1op1(->oc3c([Si](C)(C)C)cccc32)O[C@@H](c2ccccc2)c2<-n(cccc2)[Ir+]1,0,-9.530237197875977,-0.05706728994846344,167
C[C@@H]1CC[C@@H](C)<-P12[Ru+2]P1(->[C@H](C)CC[C@H]1C)c1ccccc12,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,CC(C)(C)c1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1cccc(C)<-n1[Ir+]3,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@H](C)c1cccc(C)<-n1[Ir+]3,CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC[C@H]1CCCc2sc(-c4ccccc4)n(->c21)[Ir+]3,0,-2.314897060394287,-0.043677303940057755,53
CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,C[C@@H]1C2=C([C@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CC(C)(C)C(=O)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(=O)C(C)(C)C)cc3ccccc3c1-3,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]1c3<-n(c4c(nc3)CC=CC4)[Ir+]P(c3ccccc3)(->c3ccccc3)[C@H]21,CC(C)(C)C(=O)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(=O)C(C)(C)C)cc3ccccc3c1-2,2,-2.756829261779785,-0.03675772249698639,75
C[C@@H](Np1([Rh+]p2(N[C@H](C)c3ccccc3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)c1ccccc1,CN1C(=O)N(C)[C@@H]2CP(c3ccccc3)(->c3ccccc3)[Rh+]P(c3ccccc3)(->c3ccccc3)C[C@H]21,CC1(C)O[C@@H]2CP(c3ccccc3)(->c3ccccc3)[Rh+]P(c3ccccc3)(->c3ccccc3)C[C@H]2O1,O=C1N[C@@H]2CP(c3ccccc3)(->c3ccccc3)[Rh+]P(c3ccccc3)(->c3ccccc3)C[C@H]2N1,COc1cccc2c1-c1c(OC)cccc1P(c1ccccc1)(->c1ccccc1)[Ru+2]P2(c1ccccc1)->c1ccccc1,CC(C)(C)<-P1(C)[Rh+]P(C)(->C(C)(C)C)c2nc3ccccc3nc21,0,-1.6052675247192383,-0.017077313736081123,94
CC1(C)[C@@H]2C[C@H]1[C@@H]1OP(c3ccccc3)(->c3ccccc3)[Ir+]n3->c(-c4ccccc4)ccc2c31,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]1c3<-n(ccnc3)[Ir+]P(c3ccccc3)(->c3ccccc3)[C@H]21,Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C=N(->[S@](=O)C(C)(C)C)[Ir+]1,COc1ccccc1N1[C@H](c2ccccc2)c2<-n(nn(-c3ccccc3)c2)[Ir+]P1(C(C)C)->C(C)C,COc1ccccc1N1[C@H](c2ccccc2)c2<-n(nn(-c3ccccc3)c2)[Ir+]P1(c1ccccc1)->c1ccccc1,c1ccc(-c2sc3c4<-n2[Ir+]P(c2ccccc2)(->c2ccccc2)C[C@H]4CCC3)cc1,0,-5.381994724273682,-0.08542849123477936,63
CC[C@@H](C)[C@@H]1<-N2=C(OC1)C1=CCC[C@]13CCC=C3P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC[C@H](C)[C@H]1<-N2=C(OC1)C1=CCC[C@]13CCC=C3P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC[C@@H](C)[C@@H]1<-N2=C(OC1)C1=CCC[C@]13CCC=C3P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)C1=CCC[C@]13CCC=C3P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)[C@@H]1<-N2=C(OC1)C1=CCC[C@]13CCC=C3P(c1ccccc1)(->c1ccccc1)[Ir+]2,C1=C2C3=N(->[C@H](c4ccccc4)CO3)[Ir+]P(c3ccccc3)(->c3ccccc3)C3=CCC[C@@]23CC1,2,-1.6927831172943115,-0.027302954345941544,62
Cc1ccccc1P1(->c2ccccc2C)O[C@@H]2CCCc3ccc(-c4ccccc4)n(->c32)[Ir+]1,CC1(C)OP(C2CCCCC2)(->C2CCCCC2)[Ir+]N2->[C@@H](C(C)(C)C)CN(c3ccccc3)C=21,CC1(C)OP(c2ccccc2)(->c2ccccc2)[Ir+]N2->[C@@H](C(C)(C)C)CN(c3ccccc3)C=21,c1ccc(C2<-N3=C(OC2)[C@H]2[C@@H]4CC[C@@H](C4)N2P(c2ccccc2)(->c2ccccc2)[Ir+]3)cc1,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2C2=N(->[C@@H](C(C)C)CO2)[Ir+]1,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(C1CCCCC1)(->C1CCCCC1)[Ir+]2,0,-6.259493827819824,-0.11810366064310074,53
C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(C1CCCCC1)(->C1CCCCC1)[Ir+]2,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,c1ccc(C2=N3->[C@@H](CO2)C(c2ccccc2)(c2ccccc2)Op2(->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o2)[Ir+]3)cc1,CC(C)(C)c1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)OC1)[Ir+]3,0,-3.0315616130828857,-0.04458178952336311,68
CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)C[S@](=O)(c1ccccc1)=N1->c2cccc3cccc(c32)P(c2ccccc2)(->c2ccccc2)[Ir+]1,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC1(C)O[C@H]2CP(c3ccccc3)(->c3ccccc3)[Ru+2]P(c3ccccc3)(->c3ccccc3)C[C@@H]2O1,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,1,-0.9906682968139648,-0.0176905058324337,56
