target,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,rank,log_likelihood_total,log_likelihood_avg,num_words
C[C@H]1CCCC(=O)C1,C[C@@H]1CCCC(=O)C1,C[C@H]1CCCC(=O)C1,C[C=CC(=O)C[C@H]1CCCC(=O)C1,C[COC1CCCC(=O)C1.CCc2ccccc2C1,C[CC@@H]1CCCC(=O)C1,2,-0.9103916883468628,-0.053552452474832535,17
CC(=O)N1c2ccccc2OC[C@H]1Cc1ccccc1,CC(=O)N1c2ccccc2OC[C@H]1Cc1ccccc1,CC(=O)N1c2ccccc2OC[C@@H]1Cc1ccccc1,CC(=O)N1c2ccccc2OC[Ccc@H]1Cc1ccccc1,CC(=O)N1c2ccccc2OC[C]@H]1Cc1ccccc1,CC(=O)N1c2ccccc2OC[CC@H]1Cc1ccccc1,1,-0.11563657224178314,-0.003987467847764492,29
CC[C@@H](C)c1ccccc1,CC[C@@H](C)c1ccccc1,CC[C@H](C)c1ccccc1,CC[CC@@H](C)c1ccccc1,CC[C[C@@H](C)c1ccccc1,CC[CC@H](C)c1ccccc1,1,-0.23890936374664307,-0.014931835234165192,16
CCc1ccc([C@H]2COC(=O)N2)cc1,CCc1ccc([C@H]2COC(=O)N2)cc1,CCc1ccc([C@@H]2COC(=O)N2)cc1,CCc1ccc([nH]2COC(=O)N2)cc1,CCc1ccc([CC@H]2COC(=O)N2)cc1,CCc1ccc([N@H]2COC(=O)N2)cc1,1,-0.04650423675775528,-0.001937676570378244,24
CC[C@@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[CH](C)c1ccc(OC)cc1,CC[Cc1ccc(OC)cc1,CC[COc1ccc(OC)cc1,1,-0.17448346316814423,-0.009183339774608612,19
C[C@H](Cc1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,C[CC@H](Cc1ccccc1)c1ccccc1,C[CC@@H](Cc1ccccc1)c1ccccc1,C[CH](Cc1ccccc1)c1ccccc1,1,-0.03529562056064606,-0.0016043464420363307,22
C[C@H](Cc1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,C[CC@H](Cc1ccccc1)c1ccccc1,C[CC@@H](Cc1ccccc1)c1ccccc1,C[CH](Cc1ccccc1)c1ccccc1,1,-0.019825642928481102,-0.0009011655929498374,22
C1CCC(NC2CCCCC2)CC1.C[C@@H](CO)C(=O)O,C1CCC(NC2CCCCC2)CC1.C[C@@H](CO)C(=O)O,C1CCC(NC2CCCCC2)CC1.C[C@H](CO)C(=O)O,C1CCC(NC2CCCCC2)CC1.C=C(CO)C(=O)O,C1CCC(NC2CCCCC2)cc1.C[C@@H](CO)C(=O)O,C1CCC(NC2CCCCC2)CC1].C[C@@H](CO)C(=O)O,1,-0.014073750004172325,-0.00045399193186312914,31
CCOC(=O)[C@@H](NC(C)=O)[C@H](OC(C)=O)c1ccc(OC)cc1,CCOC(=O)[C@@H](NC(C)=O)[C@H](OC(C)=O)c1ccc(OC)cc1,CCOC(=O)[C@H](NC(C)=O)[C@H](OC(C)=O)c1ccc(OC)cc1,CCOC(=O)[C@@H](NC(C)=O)[C@@H](OC(C)=O)c1ccc(OC)cc1,CCOC(=O)[C@H](NC(C)=O)[C@@H](OC(C)=O)c1ccc(OC)cc1,CCOC(=O)[C@@H](NC(C)=O)[C@H](OC(C)=O])c1ccc(OC)cc1,1,-0.006522243842482567,-0.00016305610188283026,40
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@H](Cc1ccccc1)NC(C)=O,COC(=O)[COCC(NC(C)=O)Cc1ccccc1,2,-0.7980294823646545,-0.03069344162940979,26
CC[C@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C=C([C@@H](C)c1ccc(OC)cc1,CC[COc1ccc([C@H](C)c2ccccc2)cc1,CC[C[C@H](C)c1ccc(OC)cc1,1,-0.5635169148445129,-0.029658785089850426,19
CC[C@@H](c1ccccc1)[Si](C)(C)C,CC[C@H](c1ccccc1)[Si](C)(C)C,CC[C@@H](c1ccccc1)[Si](C)(C)C,CC[C@H](c1ccccc1)[SI](C)(C)C,CC[C]@H](c1ccccc1)[Si](C)(C)C,CC[C[C@H](c1ccccc1)[Si](C)(C)C,2,-1.581444263458252,-0.06875844299793243,23
CC[C@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[Cc1ccc([C@H](C)Cc2ccccc2)cc1,CC[CC@H](C)c1ccc(OC)cc1,CC[C[C@H](C)c1ccc(OC)cc1,1,-0.0893474891781807,-0.0047024996019899845,19
COCC[C@@H](NC(C)=O)C(=O)OC,COCC[C@@H](NC(C)=O)C(=O)OC,COCC[C@H](NC(C)=O)C(=O)OC,COCC[C[C@@H](NC(C)=O)C(=O)OC,COCC[CC@@H](NC(C)=O)C(=O)OC,COCC[C]@@H](NC(C)=O)C(=O)OC,1,-0.031221922487020493,-0.001419178326614201,22
CC(=O)N[C@@H](C)C(C)(C)C,CC(=O)N[C@@H](C)C(C)(C)C,CC(=O)N[C@H](C)C(C)(C)C,CC(=O)N[C@@H](C)/C(C)(C)C,CC[C@@H](NC(C)=O)C(C)(C)C,CC(=O)N[C@H](C)/C(C)(C)C,1,-0.05072014406323433,-0.0023054610937833786,22
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[COCC[C@@H](Cc1ccccc1)NC(C)=O,2,-0.8195099234580994,-0.03151961416006088,26
